"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"3140","83164534","幸福購有限公司","桃園市龍潭區中山里東龍路350號（1樓）","阮氏垂","60000","1091008"
"3141","83164540","沅隆創新科技股份有限公司","桃園市桃園區中正里正光路86巷18號13樓","王維","20000000","1091008"
"3142","83164555","婕妮企業有限公司","桃園市桃園區中興里民安路73巷5號","謝秀惠","1000000","1091008"
"3143","83164577","光永有限公司","桃園市桃園區會稽里大興路318巷5號3樓","黃凱哲","4000000","1091008"
"3144","83164582","晶統綠能股份有限公司","桃園市觀音區廣興里10鄰中山路一段871巷6號","侯信博","10000000","1091008"
"3145","83164605","合一建築股份有限公司","桃園市桃園區大興路269號(1樓)","楊題銓","25000000","1091012"
"3146","83164611","東京工程有限公司","桃園市八德區大勇里忠勇街424巷52弄10號3樓","陳柏亨","200000","1091012"
"3147","83164632","艾司奇股份有限公司","桃園市蘆竹區中福里文中路一段133號5樓","林廷懋","200000","1091012"
"3148","83164653","中路地產有限公司","桃園市桃園區中正里力行路385巷19號","黃美惠","500000","1091012"
"3149","83164675","元閎實業有限公司","桃園市龜山區文化三路399號九樓之10","陳詩燦","200000","1091012"
"3150","83164696","新豪強科技有限公司","桃園市八德區大明里興隆街23巷32弄15號(1樓)","黃子強","500000","1091012"
"3151","83164703","森林象知識有限公司","桃園市楊梅區永美路371巷8號18樓","高彩華","1000000","1091012"
"3152","83164719","澄冠工程有限公司","桃園市大園區橫峰里青峰路二段197號（2樓）","李瑋誌","1000000","1091012"
"3153","83164725","皕梯科技有限公司","桃園市中壢區自信里永福路959號11樓","邱盈甄","100000","1091012"
"3154","83164746","林口合宜住宅不動產股份有限公司","桃園市龜山區文青里文青路157號(1樓)","李佳樺","3000000","1091012"
"3155","83164767","就是有錢有限公司","桃園市中壢區石頭里中山路141號5樓","王羿姗","200000","1091012"
"3156","83164773","本山科技有限公司","桃園市桃園區明德里莊一街47號9樓","蔡鶯梅","1000000","1091012"
"3157","83164788","嘉鼎興建設股份有限公司","桃園市中壢區幸福里延平路118號","劉韶凡","10000000","1091012"
"3158","83164794","佳滿股份有限公司","桃園市大園區南港里長發路226號","劉宏國","12000000","1091012"
"3159","83164817","品恩企業有限公司","桃園市桃園區武陵里復興里83號2樓之16","黃美麗","50000","1091012"
"3160","83164823","朕邦精密科技有限公司","桃園市中壢區普強里中山東路二段18號3樓","葉崇明","1000000","1091012"
"3161","83164838","秝聿有限公司","桃園市蘆竹區宏竹里富華路二段123之5號(3樓)","蕭美惠","300000","1091012"
"3162","83164859","銥熙無敵有限公司","桃園市中壢區洽溪里永泰路117號2樓","林欣瑤","1000000","1091012"
"3163","83164865","奇金有限公司","桃園市中壢區青埔里青峰路1段39號11樓","吳宗錡","1080000","1091012"
"3164","83164871","仁雅生技有限公司","桃園市桃園區中正路889號15樓","康舒雅","200000","1091013"
"3165","83164886","睿竣工程有限公司","屏東縣萬巒鄉赤山村建興路31之43號一樓","巴雅鳳","1000000","1091008"
"3166","83164892","詮鎰實業有限公司","彰化縣田中鎮三安里大安路一段234號一樓","孫宇俊","500000","1091008"
"3167","83164909","嘉鄉電熱有限公司","彰化縣埔鹽鄉太平村成功路二段299號1樓","劉俊余","3000000","1091008"
"3168","83164915","久森精密科技有限公司","屏東縣九如鄉東寧村東都街9號2樓","吳虹敏","2000000","1091008"
"3169","83164921","泰翔宇數位文化有限公司","雲林縣土庫鎮越港里6鄰大同路6巷9號1樓","林啓元","500000","1091008"
"3170","83164936","巨益通運有限公司","雲林縣西螺鎮正興里中正路81號1樓","夏玉芬","25000000","1091008"
"3171","83164942","車估購科技股份有限公司","嘉義縣太保市安仁里嘉朴東路一段20號3樓","袁敬韋","2000000","1091008"
"3172","83164957","冠鷹工程有限公司","南投縣草屯鎮中原里坪脚巷9之29號1樓","鄭銘翔","200000","1091008"
"3173","83164963","忠誠跆拳道有限公司","新竹縣竹北市竹仁里四維街198號","周純美","100000","1091008"
"3174","83164979","京富伸實業有限公司","新竹縣竹北市福德里三民路361巷2弄9號3樓","黃立錕","700000","1091008"
"3175","83164984","光君生物科技有限公司","新竹縣北埔鄉水磜村麻布樹排31-1號2樓","彭乾道","1000000","1091008"
"3176","83164990","東順興食品有限公司","屏東縣東港鎮船頭里大同路365號1樓","黃馥廷","3000000","1091008"
"3177","83165013","瑞亞實業有限公司","彰化縣和美鎮糖友里糖友一街45巷35號(一樓)","李惠娟","500000","1091008"
"3178","83165029","丞彥建設股份有限公司","新竹市東區關新里關新路27號2樓之3","李銘彥","25000000","1091008"
"3179","83165034","寬乘園藝有限公司","彰化縣田尾鄉北曾村順圳巷590號1樓","徐尚瑋","1000000","1091008"
"3180","83165040","億潤電力股份有限公司","新竹縣竹北市復興二路229號5樓之5","楊筑婷","100000","1091008"
"3181","83165055","星航建設股份有限公司","南投縣草屯鎮上林里太平路一段443巷57號","簡煜璋","80000000","1091008"
"3182","83165061","秝科有限公司","雲林縣斗南鎮北銘里延平路二段253號","陳麗華","300000","1091008"
"3183","83165077","竹北汽車有限公司","苗栗縣苗栗市新英里南龍岡6號1樓","張嘉仁","1000000","1091012"
"3184","83165082","富士金工程有限公司","雲林縣斗六市仁愛里城頂街22-1號3樓","楊侑霖","10000000","1091012"
"3185","83165098","品榕生活事業有限公司","嘉義市西區新西里青年街180巷3號一樓","黃名毅","1000000","1091012"
"3186","83165105","食粒有限公司","雲林縣斗南鎮仁愛路375巷7號","李盟洋","100000","1091012"
"3187","83165111","永淼開發建設有限公司","南投縣集集鎮永昌里文心街73巷1號1樓","鍾永承","500000","1091012"
"3188","83165127","宇翔科技有限公司","新竹市北區舊社里湳雅街313巷50號","譚宇芯","20000","1091012"
"3189","83165148","四皇泉旅有限公司","屏東縣恆春鎮網紗里恆公路1097-1號","謝鎮州","2100000","1091012"
"3190","83165153","光合作用智慧聯網科技有限公司","屏東縣屏東市公勇路77號10樓之5","陳冠淳","1000000","1091012"
"3191","83165169","謙旭不動產有限公司","宜蘭縣宜蘭市神農里和睦路2-46號一樓之1","陳界文","1000000","1091012"
"3192","83165175","全恆工程股份有限公司","屏東縣枋寮鄉天時村中華路452號1樓","陳昇義","3000000","1091012"
"3193","83165180","大舖有限公司","金門縣金城鎮浯江北堤88-1號","張蕙蘭","200000","1091012"
"3194","83165196","廣山豐實業有限公司","新竹縣關西鎮南新里15鄰新城73號","陳沅湟","200000","1091012"
"3195","83165203","數華科技有限公司","新竹縣竹北市東平里六家七路228巷20號","王復華","200000","1091012"
"3196","83165225","夏利地有限公司","澎湖縣馬公市西衛里五福路120號1樓","朱湘蘋","300000","1091012"
"3197","83165230","捷昇管理顧問有限公司","新竹市東區關新二街61號","馬瑞宏","500000","1091012"
"3198","83165246","龍嶾機械有限公司","彰化縣二林鎮華崙里光復路35號","陳建男","200000","1091012"
"3199","83165251","晉鑽國際有限公司","苗栗縣三灣鄉三灣村中正路352號2樓","曾靜芬","1000000","1091012"
"3200","83165267","晟志有限公司","宜蘭縣員山鄉尚德村員山路一段831號1樓","游國翔","2000000","1091012"
"3201","83165273","金弘泰建設開發有限公司","新竹市東區光復里忠孝路25號1樓","陳銘池","3000000","1091012"
"3202","83165288","美易建設有限公司","新竹縣竹北市中華路408巷68號","陳美齡","10000000","1091012"
"3203","83165294","啓思空間設計有限公司","新竹縣竹北市自強南路436號","吳啓弘","1000000","1091012"
"3204","83165301","捷珹科技有限公司","苗栗縣頭份市顯會路73巷58弄11號","邱順松","500000","1091012"
"3205","83165317","黑石儀控有限公司","新竹縣竹北市泰和里環科一路23號8樓之1","高德賢","2000000","1091012"
"3206","83165323","艾群投資有限公司","新竹市東區關新北路145號14樓","郭建洲","50000","1091012"
"3207","83165338","亦啟創意行銷有限公司","屏東縣屏東市長春里林森路5-2號","林家生","2000000","1091012"
"3208","83165344","明光明正文教有限公司","屏東縣屏東市溝美里自由路383巷1號","張萬邦","3100000","1091012"
"3209","83165359","雨倪國際有限公司","宜蘭縣五結鄉五結中路二段389巷8號三樓","陳鋒潔","1000000","1091012"
"3210","83165365","億鈞電力股份有限公司","新竹縣竹北市復興二路229號5樓之5","楊姍如","100000","1091012"
"3211","83165371","萬由地產有限公司","南投縣南投市南崗三路111巷6弄16號1樓","許暉明","500000","1091013"
"3212","83165386","寶佳馨國際月嫂顧問有限公司","基隆市中正區砂子里觀海街123號6樓","蕭寶玲","1000000","1091013"
"3213","83165392","碧璽居家清潔有限公司","南投縣竹山鎮硘磘里硘磘新村9之7號1樓","石礎碧","100000","1091013"
"3214","83165421","力隆企業有限公司","彰化縣北斗鎮大道里文苑路二段360-28號","鄭啓章","300000","1091013"
"3215","83165436","心邦國際有限公司","屏東縣屏東市大連里大連路11巷3弄208號2樓","歸維邦","500000","1091013"
"3216","83165442","懋曜科技有限公司","新竹縣竹北市新社里國盛街258巷十弄14號一樓","陳嬋娟","500000","1091013"
"3217","83165457","新發國際投資有限公司","新竹縣竹北市六家一路一段132號十一樓之1","林邦彥","1200000","1091013"
"3218","83165463","大潁國際股份有限公司","嘉義縣大林鎮中坑里大埔美園區五路3號三樓","戴大可","12000000","1091013"
"3219","83165484","介大精密機械有限公司","苗栗縣頭份市大同路162號","曾信介","2000000","1091013"
"3220","83165490","晰達科技有限公司","新竹市北區光田里水田街49號1樓","林裕斌","5000000","1091013"
"3221","83165506","庭悅建設有限公司","金門縣金湖鎮下新厝22號","莊庭婕","1000000","1091013"
"3222","83165512","視覺情報有限公司","新竹縣湖口鄉鳳山村大同路2號","胡兆沅","4000000","1091013"
"3223","83165528","吉富科技工程有限公司","雲林縣斗南鎮東仁里忠孝路3-1號","陳正達","1000000","1091013"
"3224","83165533","華昇科技有限公司","新竹市經國路二段100號7樓","髙慧如","100000","1091013"
"3225","83165549","多品牌事業有限公司","屏東縣屏東市公勇路77號10樓之5","謝耀哲","600000","1091013"
"3226","83165554","沁妍有限公司","花蓮縣吉安鄉太昌路584巷6號1樓","蔡欣怡","150000","1091013"
"3227","83165560","富凱精密工業股份有限公司","彰化縣芳苑鄉草湖村仁愛路32號","洪麗欽","2500000","1091013"
"3228","83165576","安心租賃住宅代管有限公司","新竹市香山區茄苳里明德路11號","鄭雅綺","1000000","1091013"
"3229","83165581","弘宇精密實業有限公司","彰化縣秀水鄉福安村福大巷25號","姚永能","1000000","1091013"
"3230","83165597","桀莃企業有限公司","新竹縣竹北市北興里莊敬五街223號","謝杰君","1000000","1091013"
"3231","83165604","璞誠租賃管理顧問有限公司","新竹縣竹北市新社里新民街326巷1號四樓","何博淇","200000","1091013"
"3232","83165610","朝秀洋行有限公司","新竹市東區南門里6鄰勝利路81-1號2F","莊培勳","3000000","1091013"
"3233","83165626","正富有限公司","彰化縣埔心鄉瓦南村三民路236號1樓","謝秀珍","500000","1091013"
"3234","83165631","聯辰汽車材料有限公司","苗栗縣苗栗市上苗里5鄰中正路27號","黃秀玉","1000000","1091013"
"3235","83165647","德佑工業有限公司","嘉義市西區竹村里竹子脚50-12號","曾家佑","900000","1091013"
"3236","83165652","睿塔創業投資有限公司","新竹縣竹北市六家一路一段136號10樓之2","劉秭良","6000000","1091013"
"3237","83165668","好家建設有限公司","宜蘭縣員山鄉深溝村深洲路10巷19號","江蔡生","500000","1091013"
